Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Cleaned_Tokens,Filtered_Tokens,Lemmatized_Tokens,Dominant_Topic,Topic_Probability
611,612,616,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging ", Joy ,2023-06-20 14:20:00, ChoirEnthusiast , Instagram , #MusicHarmony #SeniorVoices ,20.0,40.0, USA,2023,6,20,14,"['joined', 'a', 'community', 'choir', 'harmonizing', 'with', 'fellow', 'voices', 'music', 'creates', 'bonds', 'that', 'withstand', 'time', 'communitychoir', 'harmonyinaging']","['joined', 'community', 'choir', 'harmonizing', 'fellow', 'voices', 'music', 'creates', 'bonds', 'withstand', 'time', 'communitychoir', 'harmonyinaging']","['join', 'community', 'choir', 'harmonize', 'fellow', 'voice', 'music', 'create', 'bond', 'withstand', 'time', 'communitychoir', 'harmonyinaging']",5,0.9098569
612,613,617,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind ", Contentment ,2023-06-21 19:00:00, MeditationSenior , Twitter , #MindfulLiving #SeniorCalm ,18.0,35.0, UK,2023,6,21,19,"['exploring', 'the', 'art', 'of', 'meditation', 'finding', 'tranquility', 'in', 'the', 'stillness', 'of', 'the', 'mind', 'meditationjourney', 'tranquilmind']","['exploring', 'art', 'meditation', 'finding', 'tranquility', 'stillness', 'mind', 'meditationjourney', 'tranquilmind']","['explore', 'art', 'meditation', 'find', 'tranquility', 'stillness', 'mind', 'meditationjourney', 'tranquilmind']",3,0.5317615
613,614,618,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty ", Contentment ,2023-06-22 13:45:00, GardenEnthusiast , Facebook , #NatureWonders #SeniorGarden ,25.0,50.0, USA,2023,6,22,13,"['taking', 'a', 'stroll', 'in', 'the', 'garden', 'appreciating', 'the', 'beauty', 'of', 'blooming', 'flowers', 'natures', 'wonders', 'never', 'cease', 'gardenwalk', 'floralbeauty']","['taking', 'stroll', 'garden', 'appreciating', 'beauty', 'blooming', 'flowers', 'natures', 'wonders', 'never', 'cease', 'gardenwalk', 'floralbeauty']","['take', 'stroll', 'garden', 'appreciate', 'beauty', 'bloom', 'flower', 'natures', 'wonder', 'never', 'cease', 'gardenwalk', 'floralbeauty']",4,0.39728558
614,615,619,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ", Contentment ,2023-06-23 18:45:00, WineConnoisseur , Instagram , #LifeWellLived #SeniorWine ,28.0,55.0, UK,2023,6,23,18,"['sipping', 'on', 'a', 'favorite', 'vintage', 'wine', 'each', 'sip', 'telling', 'a', 'story', 'of', 'the', 'years', 'gone', 'by', 'cheers', 'to', 'a', 'life', 'welllived', 'winelover', 'vintagecheers']","['sipping', 'favorite', 'vintage', 'wine', 'sip', 'telling', 'story', 'years', 'gone', 'cheers', 'life', 'welllived', 'winelover', 'vintagecheers']","['sip', 'favorite', 'vintage', 'wine', 'sip', 'tell', 'story', 'year', 'go', 'cheer', 'life', 'welllived', 'winelover', 'vintagecheers']",5,0.68685824
615,616,620,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry ", Joy ,2023-06-24 16:15:00, ArtisticSenior , Twitter , #CreativityAtAnyAge #SeniorCreativity ,22.0,45.0, Canada,2023,6,24,16,"['participated', 'in', 'a', 'community', 'art', 'class', 'unleashing', 'creativity', 'in', 'the', 'golden', 'years', 'art', 'has', 'no', 'age', 'limit', 'artclass', 'seniorartistry']","['participated', 'community', 'art', 'class', 'unleashing', 'creativity', 'golden', 'years', 'art', 'age', 'limit', 'artclass', 'seniorartistry']","['participate', 'community', 'art', 'class', 'unleash', 'creativity', 'golden', 'year', 'art', 'age', 'limit', 'artclass', 'seniorartistry']",2,0.66346204
616,617,621,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ", Gratitude ,2023-06-25 20:30:00, MemoiristSenior , Facebook , #LifetimeExperiences #SeniorMemoir ,35.0,70.0, USA,2023,6,25,20,"['embarking', 'on', 'a', 'journey', 'of', 'writing', 'a', 'memoir', 'documenting', 'a', 'lifetime', 'of', 'experiences', 'every', 'story', 'matters', 'memoirwriting', 'seniorstories']","['embarking', 'journey', 'writing', 'memoir', 'documenting', 'lifetime', 'experiences', 'every', 'story', 'matters', 'memoirwriting', 'seniorstories']","['embark', 'journey', 'write', 'memoir', 'document', 'lifetime', 'experience', 'every', 'story', 'matter', 'memoirwriting', 'seniorstories']",5,0.7423867
617,618,622,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ", Curiosity ,2023-06-26 14:00:00, HistoryEnthusiast , Instagram , #LifetimeAdventure #SeniorCuriosity ,30.0,60.0, UK,2023,6,26,14,"['attended', 'a', 'lecture', 'on', 'history', 'always', 'fascinated', 'by', 'the', 'lessons', 'from', 'the', 'past', 'learning', 'is', 'a', 'lifelong', 'adventure', 'historylecture', 'seniorlearning']","['attended', 'lecture', 'history', 'always', 'fascinated', 'lessons', 'past', 'learning', 'lifelong', 'adventure', 'historylecture', 'seniorlearning']","['attended', 'lecture', 'history', 'always', 'fascinate', 'lesson', 'past', 'learning', 'lifelong', 'adventure', 'historylecture', 'seniorlearning']",5,0.8383089
618,619,623,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ", Contentment ,2023-06-27 17:45:00, FamilyChefSenior , Twitter , #KitchenMemories #SeniorCulinary ,20.0,40.0, USA,2023,6,27,17,"['rediscovered', 'the', 'joy', 'of', 'cooking', 'traditional', 'family', 'recipes', 'the', 'kitchen', 'a', 'place', 'of', 'cherished', 'memories', 'familyrecipes', 'seniorcooking']","['rediscovered', 'joy', 'cooking', 'traditional', 'family', 'recipes', 'kitchen', 'place', 'cherished', 'memories', 'familyrecipes', 'seniorcooking']","['rediscover', 'joy', 'cook', 'traditional', 'family', 'recipe', 'kitchen', 'place', 'cherish', 'memory', 'familyrecipes', 'seniorcooking']",5,0.61702746
619,620,624,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ", Joy ,2023-06-28 22:15:00, NaturePhotographySenior , Facebook , #OutdoorBeauty #SeniorClicks ,18.0,35.0, UK,2023,6,28,22,"['joined', 'a', 'nature', 'photography', 'club', 'capturing', 'the', 'beauty', 'of', 'the', 'great', 'outdoors', 'every', 'click', 'is', 'a', 'connection', 'to', 'nature', 'naturephotography', 'seniorphotographer']","['joined', 'nature', 'photography', 'club', 'capturing', 'beauty', 'great', 'outdoors', 'every', 'click', 'connection', 'nature', 'naturephotography', 'seniorphotographer']","['joined', 'nature', 'photography', 'club', 'capture', 'beauty', 'great', 'outdoors', 'every', 'click', 'connection', 'nature', 'naturephotography', 'seniorphotographer']",2,0.95051473
620,621,625,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ", Joy ,2023-06-29 16:30:00, JazzMusicLover , Instagram , #TimelessTunes #SeniorJazz ,25.0,50.0, USA,2023,6,29,16,"['attended', 'a', 'jazz', 'concert', 'and', 'swayed', 'to', 'the', 'rhythm', 'of', 'timeless', 'tunes', 'music', 'a', 'constant', 'companion', 'in', 'the', 'golden', 'years', 'jazzconcert', 'seniormusic']","['attended', 'jazz', 'concert', 'swayed', 'rhythm', 'timeless', 'tunes', 'music', 'constant', 'companion', 'golden', 'years', 'jazzconcert', 'seniormusic']","['attended', 'jazz', 'concert', 'sway', 'rhythm', 'timeless', 'tune', 'music', 'constant', 'companion', 'golden', 'year', 'jazzconcert', 'seniormusic']",2,0.9504963
621,622,626,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ", Gratitude ,2023-06-30 19:30:00, SeniorWordsmith , Twitter , #SoulfulWriting #SeniorReflections ,28.0,55.0, UK,2023,6,30,19,"['joined', 'a', 'writing', 'group', 'penning', 'down', 'thoughts', 'and', 'reflections', 'writing', 'a', 'journey', 'into', 'the', 'depths', 'of', 'the', 'soul', 'writinggroup', 'seniorwriter']","['joined', 'writing', 'group', 'penning', 'thoughts', 'reflections', 'writing', 'journey', 'depths', 'soul', 'writinggroup', 'seniorwriter']","['join', 'write', 'group', 'pen', 'thought', 'reflection', 'write', 'journey', 'depth', 'soul', 'writinggroup', 'seniorwriter']",1,0.88118273
622,623,627,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ", Excitement ,2023-07-01 14:00:00, SoloAdventurer , Instagram , #DiscoverNewPlaces #SeniorTravel ,30.0,60.0, USA,2023,7,1,14,"['embarked', 'on', 'a', 'solo', 'travel', 'adventure', 'discovering', 'the', 'beauty', 'of', 'new', 'places', 'at', 'my', 'own', 'pace', 'solotravel', 'seniorexplorer']","['embarked', 'solo', 'travel', 'adventure', 'discovering', 'beauty', 'new', 'places', 'pace', 'solotravel', 'seniorexplorer']","['embark', 'solo', 'travel', 'adventure', 'discover', 'beauty', 'new', 'place', 'pace', 'solotravel', 'seniorexplorer']",1,0.4847099
623,624,628,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides ", Joy ,2023-07-02 18:30:00, CarEnthusiastSenior , Facebook , #RoadTripDownMemoryLane #SeniorCars ,22.0,45.0, UK,2023,7,2,18,"['attended', 'a', 'vintage', 'car', 'show', 'reminiscing', 'about', 'the', 'classics', 'that', 'once', 'ruled', 'the', 'roads', 'nostalgia', 'in', 'every', 'rev', 'vintagecars', 'classicrides']","['attended', 'vintage', 'car', 'show', 'reminiscing', 'classics', 'ruled', 'roads', 'nostalgia', 'every', 'rev', 'vintagecars', 'classicrides']","['attend', 'vintage', 'car', 'show', 'reminisce', 'classic', 'rule', 'road', 'nostalgia', 'every', 'rev', 'vintagecars', 'classicrides']",5,0.9262009
624,625,629,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ", Joy ,2023-07-03 12:45:00, GreenThumbSenior , Twitter , #GardenFriends #SeniorGreenThumb ,28.0,55.0, Canada,2023,7,3,12,"['started', 'a', 'community', 'garden', 'growing', 'not', 'just', 'plants', 'but', 'friendships', 'too', 'green', 'thumbs', 'unite', 'communitygarden', 'seniorgardener']","['started', 'community', 'garden', 'growing', 'plants', 'friendships', 'green', 'thumbs', 'unite', 'communitygarden', 'seniorgardener']","['start', 'community', 'garden', 'grow', 'plant', 'friendship', 'green', 'thumb', 'unite', 'communitygarden', 'seniorgardener']",4,0.91155136
625,626,630,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost ", Contentment ,2023-07-04 17:00:00, FamilyHostSenior , Instagram , #HeartwarmingMoments #SeniorFamily ,35.0,70.0, USA,2023,7,4,17,"['hosted', 'a', 'family', 'dinner', 'where', 'laughter', 'echoed', 'louder', 'than', 'the', 'clinking', 'of', 'utensils', 'family', 'the', 'heart', 'of', 'happiness', 'familydinner', 'seniorhost']","['hosted', 'family', 'dinner', 'laughter', 'echoed', 'louder', 'clinking', 'utensils', 'family', 'heart', 'happiness', 'familydinner', 'seniorhost']","['host', 'family', 'dinner', 'laughter', 'echo', 'louder', 'clink', 'utensils', 'family', 'heart', 'happiness', 'familydinner', 'seniorhost']",2,0.9352942
626,627,631,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ", Joy ,2023-07-05 20:15:00, DanceEnthusiastSenior , Twitter , #DanceLife #SeniorMoves ,18.0,35.0, UK,2023,7,5,20,"['enrolled', 'in', 'a', 'dance', 'class', 'for', 'seniors', 'moving', 'to', 'the', 'rhythm', 'of', 'life', 'age', 'is', 'just', 'a', 'number', 'on', 'the', 'dance', 'floor', 'danceclass', 'seniordancer']","['enrolled', 'dance', 'class', 'seniors', 'moving', 'rhythm', 'life', 'age', 'number', 'dance', 'floor', 'danceclass', 'seniordancer']","['enrol', 'dance', 'class', 'senior', 'move', 'rhythm', 'life', 'age', 'number', 'dance', 'floor', 'danceclass', 'seniordancer']",3,0.4999568
627,628,632,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ", Joy ,2023-07-06 14:30:00, ArtGalleryVisitor , Facebook , #CreativeExpressions #SeniorArt ,25.0,50.0, USA,2023,7,6,14,"['visited', 'an', 'art', 'gallery', 'appreciating', 'the', 'brushstrokes', 'that', 'tell', 'tales', 'of', 'creativity', 'art', 'an', 'eternal', 'companion', 'artgallery', 'seniorartlover']","['visited', 'art', 'gallery', 'appreciating', 'brushstrokes', 'tell', 'tales', 'creativity', 'art', 'eternal', 'companion', 'artgallery', 'seniorartlover']","['visited', 'art', 'gallery', 'appreciate', 'brushstrokes', 'tell', 'tale', 'creativity', 'art', 'eternal', 'companion', 'artgallery', 'seniorartlover']",5,0.53320545
628,629,633,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ", Joy ,2023-07-07 19:45:00, SeniorBookClub , Instagram , #BookishTalks #SeniorBookworms ,22.0,45.0, UK,2023,7,7,19,"['started', 'a', 'book', 'club', 'for', 'seniors', 'where', 'discussions', 'are', 'as', 'lively', 'as', 'the', 'characters', 'in', 'the', 'novels', 'bookclub', 'seniorreaders']","['started', 'book', 'club', 'seniors', 'discussions', 'lively', 'characters', 'novels', 'bookclub', 'seniorreaders']","['start', 'book', 'club', 'senior', 'discussion', 'lively', 'character', 'novel', 'bookclub', 'seniorreaders']",3,0.90526396
629,630,634,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ", Contentment ,2023-07-08 16:00:00, SeniorPicnicHost , Twitter , #FriendshipSunshine #SeniorMemories ,30.0,60.0, Canada,2023,7,8,16,"['hosted', 'a', 'picnic', 'in', 'the', 'park', 'basking', 'in', 'the', 'warmth', 'of', 'friendship', 'and', 'sunshine', 'simple', 'joys', 'timeless', 'memories', 'parkpicnic', 'seniorjoy']","['hosted', 'picnic', 'park', 'basking', 'warmth', 'friendship', 'sunshine', 'simple', 'joys', 'timeless', 'memories', 'parkpicnic', 'seniorjoy']","['host', 'picnic', 'park', 'bask', 'warmth', 'friendship', 'sunshine', 'simple', 'joy', 'timeless', 'memory', 'parkpicnic', 'seniorjoy']",5,0.93748796
630,631,635,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ", Joy ,2023-07-09 22:30:00, SeniorActor , Facebook , #StagePassion #SeniorTheater ,20.0,40.0, USA,2023,7,9,22,"['participated', 'in', 'a', 'local', 'theater', 'production', 'proving', 'that', 'the', 'stage', 'belongs', 'to', 'every', 'age', 'theaterproduction', 'senioractor']","['participated', 'local', 'theater', 'production', 'proving', 'stage', 'belongs', 'every', 'age', 'theaterproduction', 'senioractor']","['participate', 'local', 'theater', 'production', 'prove', 'stage', 'belongs', 'every', 'age', 'theaterproduction', 'senioractor']",2,0.90670604
631,632,636,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ", Excitement ,2023-07-10 14:20:00, SeniorHikerExplorer , Instagram , #NatureTrailBlazer #SeniorExplorer ,28.0,55.0, UK,2023,7,10,14,"['embarked', 'on', 'a', 'hiking', 'adventure', 'conquering', 'trails', 'and', 'relishing', 'the', 'beauty', 'of', 'nature', 'age', 'is', 'just', 'a', 'number', 'on', 'the', 'mountaintop', 'hikingadventure', 'seniorhiker']","['embarked', 'hiking', 'adventure', 'conquering', 'trails', 'relishing', 'beauty', 'nature', 'age', 'number', 'mountaintop', 'hikingadventure', 'seniorhiker']","['embark', 'hiking', 'adventure', 'conquer', 'trail', 'relish', 'beauty', 'nature', 'age', 'number', 'mountaintop', 'hikingadventure', 'seniorhiker']",2,0.6778484
632,633,637,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer , Gratitude ,2023-07-11 18:45:00, SeniorPhotographerExhibitor , Twitter , #LifeInPictures #SeniorExhibition ,22.0,45.0, Canada,2023,7,11,18,"['hosted', 'a', 'photography', 'exhibition', 'featuring', 'snapshots', 'of', 'a', 'life', 'welllived', 'every', 'photo', 'has', 'a', 'story', 'to', 'tell', 'photographyexhibition', 'seniorphotographer']","['hosted', 'photography', 'exhibition', 'featuring', 'snapshots', 'life', 'welllived', 'every', 'photo', 'story', 'tell', 'photographyexhibition', 'seniorphotographer']","['host', 'photography', 'exhibition', 'feature', 'snapshots', 'life', 'welllived', 'every', 'photo', 'story', 'tell', 'photographyexhibition', 'seniorphotographer']",5,0.5617436
633,634,638,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ", Excitement ,2023-07-12 13:45:00, SeniorCyclingEnthusiast , Facebook , #OpenRoadAdventures #SeniorCycling ,25.0,50.0, USA,2023,7,12,13,"['joined', 'a', 'seniors', 'cycling', 'club', 'feeling', 'the', 'wind', 'in', 'my', 'hair', 'and', 'the', 'freedom', 'of', 'the', 'open', 'road', 'cyclingclub', 'seniorcyclist']","['joined', 'seniors', 'cycling', 'club', 'feeling', 'wind', 'hair', 'freedom', 'open', 'road', 'cyclingclub', 'seniorcyclist']","['join', 'senior', 'cycle', 'club', 'feeling', 'wind', 'hair', 'freedom', 'open', 'road', 'cyclingclub', 'seniorcyclist']",5,0.5218888
634,635,639,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ", Joy ,2023-07-13 20:00:00, SeniorWineConnoisseur , Instagram , #AgedToPerfection #SeniorCheers ,35.0,70.0, UK,2023,7,13,20,"['attended', 'a', 'wine', 'tasting', 'event', 'savoring', 'the', 'richness', 'of', 'flavors', 'that', 'age', 'like', 'fine', 'wine', 'cheers', 'to', 'the', 'golden', 'years', 'winetasting', 'seniorwinelover']","['attended', 'wine', 'tasting', 'event', 'savoring', 'richness', 'flavors', 'age', 'like', 'fine', 'wine', 'cheers', 'golden', 'years', 'winetasting', 'seniorwinelover']","['attended', 'wine', 'taste', 'event', 'savor', 'richness', 'flavor', 'age', 'like', 'fine', 'wine', 'cheer', 'golden', 'year', 'winetasting', 'seniorwinelover']",4,0.5721466
